ID_number,Age,Gender,Neuter_status,Breed_group,Weaning_age,Outdoors,Other_cats,Activity_level,Contact_people,Aggression_stranger,Aggression_owner,Aggression_cats,Shyness_novel,Shyness_strangers,Grooming,Wool_sucking,Behaviour_problem,Aggression_component,Shyness_component,Extraversion_component
230,4.1288,2,1,BUR,4,3,1,2,3,1,1,3,2,1,1,0,1,0.413111679,-0.82772541,-1.973903075
231,1.3589,1,1,BEN,6,4,1,4,5,1,1,1,2,2,2,0,1,-0.458522795,0.151622611,0.720115976
232,1.3589,1,1,BEN,6,4,1,4,5,1,2,2,2,2,1,4,1,1.148781988,-0.157552932,0.724430745
233,4.0959,1,1,BEN,4,4,1,5,5,1,1,3,2,1,3,0,0,0.439046559,-0.268003128,1.467123165
234,9.6712,2,1,SIB,4,1,1,4,5,1,1,3,1,1,1,0,1,0.520794317,-1.016544609,0.628645929
235,3.9616,1,1,ABY,5,1,1,4,5,1,1,2,2,2,2,1,1,-0.037768588,0.105169297,0.753116674
236,2.926,2,1,ABY,6,0,1,5,5,1,1,1,2,1,1,1,1,-0.402461856,-0.175096499,1.401121768
237,4.8164,1,1,KOR,4,5,1,3,4,1,1,1,3,2,1,0,1,-0.548372641,0.525752043,-0.529321698
238,6.6822,1,1,ABY,6,4,0,5,5,2,1,5,3,1,1,3,1,2.20024747,0.07127609,1.617760345
239,4.4301,1,1,KOR,4,5,1,5,5,2,1,4,3,1,1,0,1,1.779493263,0.117729405,1.584759647
240,2.6575,1,1,HCS,4,5,1,3,3,1,1,1,4,4,2,4,1,-0.779536472,2.120625145,-0.936360218
241,1.8301,2,1,HCS,2,2,1,4,5,1,1,2,3,2,2,0,1,-0.109785643,0.66460896,0.85679033
242,1.7589,1,1,NFO,5,5,1,5,5,1,1,1,2,1,1,3,1,-0.402461856,-0.175096499,1.401121768
243,1.2438,2,1,KOR,5,2,1,5,5,1,1,1,2,1,3,1,1,-0.402461856,-0.175096499,1.401121768
244,4.1616,1,1,KOR,4,1,1,5,4,1,1,2,3,3,4,0,2,-0.212871479,1.373323289,1.027083946
245,1.8384,1,1,SIB,4,4,1,3,4,1,1,1,2,1,1,0,1,-0.410563945,-0.549508548,-0.686793141
246,1.8055,1,1,HCS,1,2,1,4,4,1,1,2,2,1,2,4,2,0.000459561,-0.406860046,0.081011137
247,5.5425,1,1,BRI,6,4,0,2,2,1,1,2,2,2,1,1,1,-0.100997662,-0.261659584,-2.571413737
248,4.4274,1,1,HCS,3,4,1,2,3,1,1,2,2,2,3,4,1,-0.073434169,-0.265451169,-1.953105986
249,3.7479,1,1,SIB,4,2,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
250,5.5014,1,1,ABY,4,5,1,3,3,1,1,1,2,2,3,0,1,-0.503919078,-0.029896037,-1.251303105
251,4.474,1,1,HCS,3,4,1,5,3,2,1,3,2,1,1,0,0,1.375629126,-0.387673775,0.211469791
252,3.7918,1,1,SIB,4,3,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
253,6.5315,2,1,SIB,4,3,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
254,6.1808,2,1,SIB,4,3,1,5,5,1,1,1,1,1,1,2,1,-0.3304448,-0.734536162,1.297448112
255,5.0849,2,1,SIB,4,3,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
256,4.7425,2,1,SIB,4,3,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
257,3.7836,2,1,SIB,4,3,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
258,2.6438,1,1,MCO,4,3,1,3,3,1,1,1,3,3,1,3,1,-0.641727775,1.045364554,-1.093831662
259,2.526,2,0,SIB,4,3,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
260,2.0986,1,1,SIB,4,3,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
261,9.7425,2,1,SBI,4,4,0,3,3,1,1,2,1,2,2,0,1,-0.011147815,-0.635789016,-1.321976063
262,5.1123,1,1,ABY,6,4,1,5,5,1,1,1,2,1,1,0,1,-0.402461856,-0.175096499,1.401121768
263,5.4329,1,1,HCS,4,4,1,3,4,1,1,1,1,1,1,4,1,-0.338546889,-1.108948212,-0.790466798
264,7.8795,2,1,KOR,4,4,1,4,4,1,1,2,4,3,1,0,1,-0.275157833,1.743661136,0.395954023
265,10.189,1,1,MCO,6,1,1,3,4,1,1,1,3,2,1,0,1,-0.548372641,0.525752043,-0.529321698
266,6.1096,2,1,SIB,6,5,1,3,4,1,1,2,2,2,1,0,1,-0.055601378,-0.080140936,-0.599994656
267,4.1671,1,1,SIB,4,5,1,3,5,1,1,2,2,1,1,0,1,0.037753755,-0.599753447,-0.035484693
268,13.9507,1,1,ABY,4,1,0,3,4,1,1,1,4,1,2,4,1,-0.554598056,0.56937078,-0.479445828
269,0.6767,1,0,ABY,4,1,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
270,0.4822,2,0,HCS,4,1,1,4,5,1,1,1,2,1,2,0,1,-0.392731154,-0.364198316,0.666318189
271,1.1863,1,1,other,5,1,1,5,5,1,1,1,1,1,3,0,1,-0.3304448,-0.734536162,1.297448112
272,0.6274,1,0,other,4,1,1,5,5,1,1,1,1,1,3,2,1,-0.3304448,-0.734536162,1.297448112
273,1.5973,2,1,HCS,1,4,0,4,4,1,1,1,2,1,1,0,1,-0.420294646,-0.360406731,0.048010438
274,0.3479,2,1,HCS,4,4,0,4,5,1,1,1,2,1,1,5,1,-0.392731154,-0.364198316,0.666318189
275,5.7178,1,1,SBI,4,5,1,3,4,1,1,1,1,1,1,0,1,-0.338546889,-1.108948212,-0.790466798
276,10.4274,2,1,SBI,4,3,1,3,3,1,1,1,1,2,1,0,1,-0.431902022,-0.589335701,-1.354976761
277,0.9507,2,1,NFO,4,5,1,4,4,1,1,1,1,3,1,0,1,-0.479860873,0.111795459,0.051932356
278,3.1233,2,1,BEN,4,1,1,5,3,1,1,1,1,1,,,1,-0.385571785,-0.726952994,0.060832611
279,3.4411,2,1,BEN,4,2,1,4,4,1,1,1,2,1,1,2,1,-0.420294646,-0.360406731,0.048010438
280,16.8027,2,1,HCS,1,2,0,3,3,1,1,2,3,3,1,0,1,-0.220973568,0.998911239,-1.060830963
281,14.9041,2,1,RUS,7,2,1,4,5,1,1,2,3,3,3,0,1,-0.175577285,1.180429887,0.910588117
282,10.8082,2,1,RUS,4,3,1,3,5,1,1,1,3,1,1,3,1,-0.455017508,0.006139531,0.035188266
283,0.7644,1,0,KOR,5,3,1,4,4,1,2,3,2,1,1,0,1,1.607764344,-0.716035589,0.085325906
284,21.5726,2,1,HCS,1,0,0,3,5,1,1,2,1,1,3,0,1,0.109770811,-1.159193111,-0.139158349
285,5.9726,2,1,RUS,8,3,1,4,5,1,1,2,2,2,1,0,1,-0.037768588,0.105169297,0.753116674
286,5.3863,2,1,RUS,6,3,1,5,4,1,1,2,1,1,1,0,1,0.062745915,-0.777197893,0.71214106
287,10.7041,2,1,SBI,4,0,1,3,3,1,1,1,2,3,1,0,1,-0.569710719,0.48592489,-1.197505318
288,9.3753,2,1,SBI,4,2,1,3,5,1,1,2,1,1,1,0,1,0.109770811,-1.159193111,-0.139158349
289,4.9452,1,1,SBI,4,2,1,4,5,1,1,1,1,1,1,2,3,-0.320714098,-0.923637979,0.562644532
290,3.2904,2,1,SBI,4,2,1,3,4,1,1,2,1,1,1,0,2,0.082207319,-1.155401527,-0.7574661
291,3.4822,2,1,SBI,4,2,1,3,4,1,1,1,2,2,1,0,1,-0.476355586,-0.033687621,-0.632995354
292,4.1233,2,1,SBI,4,2,1,3,3,1,1,1,1,1,1,0,1,-0.366110381,-1.105156628,-1.408774548
293,1.5014,2,1,SBI,8,2,1,4,4,1,1,1,1,1,1,4,1,-0.348277591,-0.919846395,-0.055663218
294,2.9644,1,1,BUR,6,4,1,4,3,1,1,1,2,1,1,0,1,-0.447858139,-0.356615147,-0.570297312
295,1.9479,2,1,BUR,6,4,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
296,5.9808,2,0,MCO,4,3,1,3,3,1,1,2,2,2,1,0,1,-0.083164871,-0.076349352,-1.218302407
297,4.3726,2,0,MCO,4,3,1,3,1,1,1,3,2,2,1,0,1,0.282462351,-0.115219497,-2.42191721
298,1.9479,1,1,BUR,6,1,1,4,4,1,1,3,1,1,1,0,1,0.493230824,-1.012753025,0.010338178
299,0.7041,2,0,MCO,4,3,1,4,3,1,1,1,1,1,1,0,1,-0.375841083,-0.916054811,-0.673970969
300,2.1233,2,1,HCS,3,1,0,4,3,1,1,2,4,4,4,0,1,-0.368512967,2.263273647,-0.16855594
301,1.1041,1,0,SBI,4,5,0,5,5,1,1,1,2,1,2,0,1,-0.402461856,-0.175096499,1.401121768
302,0.6603,2,0,HCS,5,2,0,4,5,1,1,1,3,1,3,0,1,-0.46474821,0.195241348,0.769991845
303,1.0027,1,1,RAG,5,3,1,3,4,1,1,1,1,1,3,2,1,-0.338546889,-1.108948212,-0.790466798
304,0.5397,2,1,HCS,2,2,1,4,2,1,2,1,3,4,2,4,1,0.441736965,1.491356654,-0.952223975
305,4.4986,1,1,SBI,4,4,1,3,3,1,1,2,3,3,3,0,1,-0.220973568,0.998911239,-1.060830963
306,3.1507,2,1,SBI,4,3,1,4,3,1,1,2,3,3,3,5,2,-0.23070427,1.188013056,-0.326027384
307,0.5479,1,0,ABY,3,0,0,4,4,1,1,1,1,1,1,4,1,-0.348277591,-0.919846395,-0.055663218
308,1.4548,1,1,SBI,4,1,1,3,3,1,2,3,2,2,3,0,2,1.524139912,-0.385524895,-1.213987638
309,8.6329,2,1,HCS,4,3,1,3,5,2,1,4,2,2,2,2,0,1.805180081,-0.304092966,0.065276618
310,3.3836,1,1,ABY,6,4,1,5,3,1,1,1,4,4,4,0,2,-0.798997876,2.498828779,0.533246941
311,7.5452,2,1,HCS,2,5,0,3,3,1,1,3,2,2,2,0,1,0.337589336,-0.122802666,-1.185301709
312,0.9205,2,0,RAG,4,5,1,5,4,1,1,1,2,2,3,0,1,-0.495816989,0.344516013,0.836611805
313,0.5452,1,0,SIB,2,2,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
314,2.6384,2,1,HCS,2,1,1,4,4,1,2,3,3,2,4,5,0,1.469955647,0.359225001,0.242797349
315,1.9205,1,1,MCO,5,5,1,3,3,1,1,1,3,4,1,0,2,-0.707519416,1.561185481,-1.040033875
316,7.7753,2,1,SIB,4,1,1,1,2,1,1,1,4,4,1,1,1,-0.787638561,1.746213095,-3.024275128
317,4.1671,2,1,SIB,4,1,1,4,4,1,1,2,1,1,1,2,1,0.072476617,-0.96629971,-0.02266252
318,5.2822,1,1,SIB,4,1,1,3,4,1,1,1,1,1,1,3,1,-0.338546889,-1.108948212,-0.790466798
319,6.6438,1,1,EUR,4,5,1,3,3,1,1,1,4,4,3,3,2,-0.779536472,2.120625145,-0.936360218
320,2.9205,1,0,DRX,4,0,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
321,2.0658,1,0,EUR,4,5,1,3,3,1,1,1,3,3,3,0,1,-0.641727775,1.045364554,-1.093831662
322,5.9479,1,1,DRX,2,1,1,5,5,1,1,2,2,2,1,0,1,-0.047499289,0.294271114,1.487920253
323,5.0219,1,1,DRX,2,1,1,4,3,1,1,2,2,2,1,0,1,-0.092895573,0.112752465,-0.483498827
324,4.0192,1,1,DRX,2,1,1,5,5,1,1,1,1,2,1,0,1,-0.396236441,-0.218715236,1.351245899
325,2.1945,1,1,MCO,3,2,0,2,5,1,1,2,3,3,3,3,1,-0.156115881,0.802226253,-0.559019042
326,3.6932,1,1,DRX,2,1,1,5,5,1,1,4,1,1,1,0,1,0.931817822,-0.873896107,1.396450206
327,3.2932,1,1,SBI,4,0,1,4,4,1,1,1,2,1,3,0,1,-0.420294646,-0.360406731,0.048010438
328,0.6301,1,0,SIB,5,4,0,4,5,1,1,1,1,2,2,0,1,-0.386505739,-0.407817053,0.616442319
329,2.4959,1,1,SIB,4,2,0,4,5,1,1,3,1,1,3,0,1,0.520794317,-1.016544609,0.628645929
330,9.2466,1,1,BUR,4,1,1,4,4,1,1,2,3,3,3,0,1,-0.203140777,1.184221472,0.292280367
331,8.9041,1,1,BUR,4,1,1,4,5,1,1,2,1,1,3,4,1,0.100040109,-0.970091294,0.59564523
332,3.1479,2,1,ABY,5,2,0,4,4,1,1,1,2,2,3,0,1,-0.486086287,0.155414196,0.101808225
333,1.3151,1,1,other,4,2,1,4,4,1,1,1,4,4,3,2,1,-0.761703681,2.305935377,0.416751112
334,1.1699,2,1,BEN,4,5,0,4,4,1,2,1,2,2,3,0,1,0.700464288,-0.107308033,0.073122296
335,5.9233,1,1,ABY,3,4,1,3,4,1,1,1,2,2,1,0,1,-0.476355586,-0.033687621,-0.632995354
336,5.8438,1,0,PER,5,5,0,3,5,1,1,3,1,1,1,0,1,0.530525018,-1.205646426,-0.106157651
337,3.4493,1,1,ABY,4,0,1,4,5,1,1,1,1,1,2,2,2,-0.320714098,-0.923637979,0.562644532
338,5.9096,2,1,CRX,4,1,1,3,4,1,1,3,1,1,1,3,1,0.502961526,-1.201854842,-0.724465401
339,7.1671,2,1,PER,6,1,1,4,4,1,2,3,1,1,4,0,1,1.6797814,-1.275475253,-0.018347751
340,9.2274,2,1,ABY,5,1,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
341,7.4658,2,1,EUR,6,0,1,3,5,1,1,1,1,2,3,0,1,-0.376775037,-0.59691887,-0.11836126
342,3.6575,2,1,EUR,4,0,0,3,5,1,1,1,1,1,1,4,1,-0.310983396,-1.112739796,-0.172159047
343,1.0795,2,1,MCO,4,1,0,4,3,1,1,1,1,2,3,5,1,-0.441632724,-0.400233884,-0.620173182
344,1.8137,2,1,EUR,5,0,0,4,3,1,1,1,2,2,1,0,1,-0.51364978,0.15920578,-0.516499525
345,5.8466,1,0,SIB,4,5,1,4,5,1,1,1,2,1,3,0,1,-0.392731154,-0.364198316,0.666318189
346,1.9781,1,1,ORI,4,0,1,3,5,1,1,1,2,1,1,0,1,-0.383000452,-0.553300133,-0.068485391
347,5.8466,1,1,SIB,4,5,1,4,5,1,1,1,2,1,3,0,1,-0.392731154,-0.364198316,0.666318189
348,9.674,1,1,HCS,3,0,0,3,5,1,2,4,2,2,3,4,1,2.000021105,-0.439561379,0.055628562
349,2.0712,1,1,ORI,5,1,1,4,5,1,1,2,3,3,3,1,1,-0.175577285,1.180429887,0.910588117
350,4.0329,1,1,ORI,5,1,1,3,5,1,1,1,1,1,1,0,1,-0.310983396,-1.112739796,-0.172159047
351,6.5644,2,1,ORI,4,1,1,4,4,1,1,1,2,2,1,0,1,-0.486086287,0.155414196,0.101808225
352,5.8164,2,1,BUR,8,3,1,3,3,3,2,2,2,2,1,0,2,3.08680481,-0.593579213,-1.285064081
353,5.1068,2,1,ORI,6,1,1,4,5,1,1,1,2,1,2,0,1,-0.392731154,-0.364198316,0.666318189
354,13.2767,2,1,ABY,5,4,1,3,5,1,1,1,1,1,1,0,1,-0.310983396,-1.112739796,-0.172159047
355,1.1123,2,0,ORI,4,0,1,5,5,2,1,2,2,2,3,5,1,0.944210263,0.167017297,1.468882381
356,2.1068,2,1,HCS,1,0,1,3,2,1,1,2,5,5,3,0,3,-0.524154454,3.153224005,-1.364195827
357,1.5041,2,1,RAG,8,1,1,5,4,1,1,1,2,2,2,0,1,-0.495816989,0.344516013,0.836611805
358,4.674,2,1,ORI,8,0,1,3,1,1,1,1,3,3,1,0,1,-0.69685476,1.052947723,-2.330447163
359,7.6384,1,1,HCS,4,5,0,4,3,2,2,3,2,2,1,0,1,2.506118763,-0.323676894,-0.498221931
360,5.8027,1,1,ORI,4,1,1,4,4,1,1,1,1,2,3,0,1,-0.414069232,-0.404025468,-0.001865431
361,5.1014,2,1,PER,8,1,1,4,5,1,1,1,2,2,2,3,1,-0.458522795,0.151622611,0.720115976
362,5.2384,2,1,ORI,4,1,1,3,4,1,1,2,2,2,3,0,1,-0.055601378,-0.080140936,-0.599994656
363,6.6137,2,1,PER,4,1,1,4,5,1,1,2,1,1,3,0,1,0.100040109,-0.970091294,0.59564523
364,2.1014,2,1,ORI,4,1,1,4,5,2,1,3,2,1,4,2,1,1.440486813,-0.584358761,0.713281713
365,2.6,2,1,BEN,6,1,1,5,3,1,1,1,3,2,3,5,1,-0.595397538,0.907747261,0.321977711
366,3.463,2,1,PER,5,1,1,3,5,2,2,3,2,1,2,4,2,2.636768091,-1.036182807,-0.050207796
367,4.6493,2,1,HCS,4,0,1,4,5,1,1,1,3,1,4,0,1,-0.46474821,0.195241348,0.769991845
368,4.0192,1,1,RAG,4,1,1,3,3,2,2,3,3,3,3,0,1,2.378040768,0.56248188,-1.075554067
369,1.9973,1,1,HCS,3,1,1,4,5,1,1,1,1,1,3,0,1,-0.320714098,-0.923637979,0.562644532
370,3.4575,2,1,EUR,2,4,1,4,4,1,1,2,2,3,1,0,1,-0.131123721,0.624781808,0.18860671
371,4.7397,2,1,BEN,4,4,1,4,3,2,1,2,2,2,3,0,1,0.89881398,-0.014501351,-0.5025367
372,6.2575,1,1,BEN,4,4,1,4,4,1,1,2,1,1,2,0,1,0.072476617,-0.96629971,-0.02266252
373,0.4192,1,0,SIB,3,2,1,4,5,1,1,1,1,1,3,0,1,-0.320714098,-0.923637979,0.562644532
374,1.9699,1,1,BUR,4,3,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
375,3.5644,1,1,HCS,1,5,1,5,4,1,1,2,3,3,4,1,1,-0.212871479,1.373323289,1.027083946
376,4.7534,1,1,HCS,4,5,1,4,4,1,1,1,2,2,4,0,1,-0.486086287,0.155414196,0.101808225
377,1.8137,1,1,HCS,4,5,0,4,3,1,1,1,4,3,4,2,1,-0.723475533,1.793906035,-0.255354425
378,2.6521,2,0,CRX,4,1,1,4,4,1,2,3,2,2,1,0,1,1.541972703,-0.200214663,0.139123693
379,7.5836,2,1,HCS,4,5,1,3,3,1,2,2,4,4,3,5,1,0.827768311,1.811449601,-0.932045449
380,1.0986,2,1,ORI,4,2,1,5,5,1,1,1,1,1,3,1,1,-0.3304448,-0.734536162,1.297448112
381,3.6301,2,1,HCS,4,5,1,3,5,1,1,4,3,2,2,0,1,0.741453473,0.382600514,0.187988147
382,5.5616,2,1,BEN,4,4,1,3,4,1,1,1,2,2,1,0,1,-0.476355586,-0.033687621,-0.632995354
383,2.5452,1,1,HCS,4,5,1,4,5,1,1,2,2,2,2,0,1,-0.037768588,0.105169297,0.753116674
384,10.8329,1,1,ABY,4,1,1,3,5,1,1,1,1,1,2,0,1,-0.310983396,-1.112739796,-0.172159047
385,2.5452,1,1,HCS,4,5,1,4,3,1,1,2,2,2,2,3,1,-0.092895573,0.112752465,-0.483498827
386,10.8329,2,1,ABY,4,2,1,3,5,1,1,1,1,1,1,0,1,-0.310983396,-1.112739796,-0.172159047
387,3.4685,1,1,PER,4,1,0,3,1,1,1,2,3,3,2,0,1,-0.276100553,1.006494408,-2.297446464
388,1.8082,1,1,ORI,5,2,1,5,5,1,2,1,2,2,1,0,1,0.718297079,0.0780022,1.426233626
389,16.8384,2,1,HCS,2,5,1,2,5,1,1,1,1,1,1,0,1,-0.301252694,-1.301841613,-0.906962627
390,4.7288,2,1,RUS,4,0,1,3,4,1,1,1,2,2,2,0,1,-0.476355586,-0.033687621,-0.632995354
391,5.4411,1,1,RUS,4,0,1,3,4,1,1,1,2,2,2,0,1,-0.476355586,-0.033687621,-0.632995354
392,5.4411,1,1,RUS,4,0,1,3,5,1,1,1,2,2,2,0,1,-0.448792093,-0.037479206,-0.014687604
393,0.9808,2,1,ABY,4,0,1,4,4,1,1,1,1,2,2,4,1,-0.414069232,-0.404025468,-0.001865431
394,2.8,2,1,ABY,4,0,1,4,4,1,1,1,1,2,2,0,1,-0.414069232,-0.404025468,-0.001865431
395,4.8603,1,1,other,4,1,1,4,4,1,1,1,3,3,1,0,1,-0.623894984,1.230674787,0.259279669
396,8.7808,1,1,HCS,1,1,1,3,5,1,1,1,3,2,2,0,1,-0.520809149,0.521960458,0.088986053
397,10.0411,1,0,SIB,5,1,1,3,5,1,1,1,1,1,1,0,1,-0.310983396,-1.112739796,-0.172159047
398,5.6548,2,1,HCS,2,3,1,4,4,2,1,2,2,1,1,0,2,0.992169113,-0.534113862,0.061973264
399,5.4603,2,1,BUR,5,1,1,4,5,1,1,2,2,1,2,5,1,0.028023053,-0.41065163,0.699318887
400,15.9808,2,1,PER,4,1,1,3,5,1,1,1,1,1,3,2,1,-0.310983396,-1.112739796,-0.172159047
401,4.2822,2,1,BUR,8,1,0,4,3,1,1,1,1,1,1,5,1,-0.375841083,-0.916054811,-0.673970969
402,3.6932,2,1,EUR,4,1,1,2,5,1,1,1,1,1,1,0,1,-0.301252694,-1.301841613,-0.906962627
403,1.9123,2,1,EUR,8,1,1,3,2,1,1,1,1,1,1,3,1,-0.393673874,-1.101365043,-2.027082299
404,3.263,2,0,EUR,4,1,1,4,3,1,1,1,3,2,1,0,1,-0.585666836,0.718645444,-0.412825869
405,5.1945,2,1,other,4,1,0,3,2,2,2,5,3,4,3,3,0,3.126194049,0.989187761,-1.574062634
406,3.3644,1,1,HCS,4,4,1,3,4,1,1,3,5,5,3,1,1,-0.048273262,3.099187522,-0.094579628
407,1.3315,2,1,EUR,8,1,1,4,3,1,1,1,3,3,1,4,1,-0.651458477,1.234466371,-0.359028082
408,12.6685,1,1,HCS,1,4,1,3,4,1,2,2,2,3,2,1,1,1.065157556,0.172957762,-0.574882798
409,5.7315,1,1,ORI,4,1,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
410,0.8164,2,0,HCS,2,1,1,5,5,1,1,2,4,5,3,3,1,-0.388908324,2.960613222,1.856660927
411,16.0329,1,1,HCS,5,5,0,3,3,1,1,3,2,4,1,0,1,0.206006054,0.908839187,-1.077706135
412,6.4548,2,1,BUR,4,1,0,3,3,1,1,1,1,1,1,0,1,-0.366110381,-1.105156628,-1.408774548
413,3.7178,2,1,EUR,4,3,1,3,3,1,1,1,3,4,2,0,1,-0.707519416,1.561185481,-1.040033875
414,0.6466,2,0,HCS,2,1,1,5,4,1,1,1,2,2,3,0,1,-0.495816989,0.344516013,0.836611805
415,2.6,2,1,ABY,5,1,1,5,4,1,1,2,2,2,3,0,1,-0.075062782,0.298062698,0.869612503
416,2.7973,2,1,other,5,1,1,3,4,1,2,2,2,1,2,0,2,1.196740839,-0.858684092,-0.682478372
417,1.8548,1,1,HCS,4,2,1,5,5,1,1,1,2,2,1,0,1,-0.468253497,0.340724428,1.454919555
418,1.1726,2,1,ORI,4,1,1,3,5,1,1,1,4,2,4,2,1,-0.592826205,1.081400122,0.192659709
419,1.0986,2,1,SBI,4,1,1,3,3,1,1,1,2,1,3,1,1,-0.438127437,-0.545716964,-1.305100892
420,3.1507,2,1,ORI,4,3,1,4,4,1,1,2,3,1,3,2,1,-0.071557495,0.152579618,0.184684793
421,5.0712,2,1,SIB,4,3,1,3,5,1,1,1,2,1,1,4,1,-0.383000452,-0.553300133,-0.068485391
422,1.7315,2,0,SIB,4,3,1,3,3,1,1,1,3,3,1,0,1,-0.641727775,1.045364554,-1.093831662
423,3.137,2,1,BEN,4,5,0,5,3,1,1,4,4,4,4,0,1,0.463264746,2.359468834,0.632249035
424,3.2521,2,1,HCS,5,1,0,4,3,1,1,4,3,3,2,0,1,0.610804145,1.095106427,-0.260025988
425,8.8274,2,1,PER,4,5,0,3,3,1,1,1,2,2,3,0,1,-0.503919078,-0.029896037,-1.251303105
426,14.6438,1,1,PER,6,3,1,3,4,1,1,2,2,2,2,0,1,-0.055601378,-0.080140936,-0.599994656
427,9.2438,2,1,PER,4,3,1,4,4,2,1,2,2,2,1,1,1,0.926377472,-0.018292935,0.115771051
428,4.8795,1,1,PER,4,3,1,4,4,1,1,2,2,1,1,0,3,0.000459561,-0.406860046,0.081011137
429,4.3781,2,1,ORI,4,4,1,5,5,1,1,3,1,1,1,5,2,0.511063615,-0.827442792,1.363449508
430,10.7808,2,1,EUR,5,4,1,3,3,1,1,2,2,1,1,0,1,-0.01737323,-0.592170278,-1.272100194
431,5.5342,1,1,EUR,4,5,1,3,3,1,1,1,3,3,4,4,1,-0.641727775,1.045364554,-1.093831662
432,4.5616,1,0,PER,5,1,1,2,2,1,1,2,2,2,2,0,1,-0.100997662,-0.261659584,-2.571413737
433,4.4603,1,1,PER,5,1,1,3,3,1,1,1,3,3,1,0,1,-0.641727775,1.045364554,-1.093831662
434,2.9068,1,1,PER,5,1,1,5,5,1,1,1,1,1,2,3,1,-0.3304448,-0.734536162,1.297448112
435,9.2164,1,1,ABY,5,5,1,5,5,1,1,1,2,1,1,0,1,-0.402461856,-0.175096499,1.401121768
436,2.0164,1,1,TUV,4,3,1,5,4,1,2,3,3,4,1,5,1,1.328641663,1.579968672,1.085196502
437,14.4877,2,1,HCS,4,0,1,4,3,1,1,4,3,3,3,1,1,0.610804145,1.095106427,-0.260025988
438,1.5699,1,1,HCS,4,0,1,5,5,1,1,1,3,3,2,1,1,-0.606062194,1.415985019,1.612390999
439,2.537,1,1,PER,5,1,1,3,3,1,1,1,1,1,1,0,1,-0.366110381,-1.105156628,-1.408774548
440,2.4466,1,1,HCS,4,0,1,3,3,1,1,2,3,4,3,0,1,-0.286765209,1.514732166,-1.007033177
441,15.8,1,1,TUV,3,1,0,3,3,2,1,5,2,1,3,4,1,2.236598944,-0.858784039,-1.192135972
442,3.5808,2,0,EUR,8,4,1,4,3,1,1,1,2,3,1,0,1,-0.579441421,0.675026707,-0.462701738
443,3.7918,1,0,other,5,4,1,3,4,1,1,2,2,1,1,2,1,0.010190263,-0.595961863,-0.653792443
444,7.1781,2,1,BUR,7,1,0,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
445,5.9644,2,1,BUR,4,1,1,5,4,1,1,2,2,1,1,0,1,-0.009271141,-0.217758229,0.815814716
446,5.3123,1,1,other,4,4,1,3,3,1,1,1,2,3,1,0,1,-0.569710719,0.48592489,-1.197505318
447,1.6356,2,1,BRI,5,3,0,3,3,1,1,3,5,5,3,0,2,-0.075836754,3.102979106,-0.712887379
448,2.0877,1,1,BEN,5,5,1,5,5,1,1,1,3,4,3,2,1,-0.671853835,1.931805946,1.666188785
449,1.0301,1,0,SIB,4,5,1,3,5,1,1,2,2,2,3,2,1,-0.028037886,-0.08393252,0.018313094
450,0.7507,1,0,SIB,1,5,1,4,4,1,2,2,1,1,3,2,1,1.259027193,-1.229021939,-0.051348449
451,8.8055,1,1,PER,4,2,1,3,4,1,1,1,2,3,2,3,2,-0.542147227,0.482133306,-0.579197568
452,6.2356,2,1,SBI,4,4,1,4,5,1,1,1,3,3,2,0,1,-0.596331492,1.226883202,0.877587419
453,1.8932,1,1,TUV,5,0,1,4,5,1,1,2,1,1,1,3,2,0.100040109,-0.970091294,0.59564523
454,1.0795,2,0,TUV,4,5,1,5,5,2,1,2,5,5,5,5,0,0.530784172,3.39279907,1.941296711
455,4.7945,1,1,TUV,4,0,1,3,1,1,1,2,1,1,1,4,1,-0.000483159,-1.144026773,-2.612389351
456,1.5753,2,0,TUV,8,1,1,5,5,1,1,1,2,2,2,0,1,-0.468253497,0.340724428,1.454919555
457,1.0795,2,0,TUV,8,5,1,5,5,2,2,2,3,2,1,2,1,2.058743783,0.463734733,1.543870108
